epoch,train_loss,val_loss
122,0.2052197545999661,0.2548761637881398
123,0.19801529287360609,0.2570865387097001
124,0.19459548580925912,0.25257336907088757
125,0.19755481416359544,0.253414086997509
126,0.19578148517757654,0.24508816376328468
127,0.19214963587000966,0.2556924978271127
128,0.1917175694834441,0.2492680586874485
129,0.19195617036893964,0.25202128663659096
130,0.18377372773829848,0.25434202421456575
131,0.1944498548982665,0.24961108900606632
132,0.18801769916899502,0.25777915120124817
133,0.18841604061890393,0.2506108209490776
134,0.19130395469255745,0.27232223842293024
135,0.19028295029420406,0.26026708353310823
136,0.18154805956874043,0.25349569506943226
137,0.17795167409349233,0.2505294578149915
138,0.17365349701140076,0.24992540571838617
139,0.1685100686736405,0.24469890631735325
140,0.17442610522266477,0.25271959230303764
141,0.17287945607677102,0.256290964782238
142,0.16744248056784272,0.2506659394130111
143,0.16617666522506624,0.24435995053499937
144,0.1652722283033654,0.25244086887687445
145,0.157040172140114,0.2531416304409504
146,0.15714283240959048,0.2525654276832938
147,0.15656609670259058,0.2556052878499031
148,0.15824565035291016,0.2488312991335988
149,0.14957206440158188,0.25503583811223507
150,0.15109983866568655,0.24875969253480434
151,0.14520471775904298,0.2537911972030997
152,0.14522798883263022,0.2529606558382511
153,0.1417112359777093,0.252973641268909
154,0.1389631787315011,0.25820414908230305
155,0.14098526525776833,0.24969607312232256
156,0.14050396217498928,0.25068378541618586
157,0.1435619321418926,0.260124146938324
158,0.13902302889619023,0.25291525665670633
159,0.13512551644816995,0.2562070870772004
160,0.13088332314509898,0.24991710297763348
161,0.1310186330229044,0.2516547041013837
162,0.1311992040136829,0.2525611510500312
163,0.12983283074572682,0.25537933222949505
164,0.12465370015706867,0.25088158529251814
165,0.12328272743616253,0.25351232569664717
166,0.12235500733368099,0.251782706938684
167,0.12310453481040895,0.25281241815537214
168,0.12109155463986099,0.2554497867822647
169,0.11988337966613472,0.2520653298124671
170,0.11874933715444058,0.25120612466707826
171,0.11717077833600342,0.25383929442614317
172,0.11690042435657233,0.2528159278444946
173,0.11568694899324328,0.25119219394400716
174,0.11415141355246305,0.25337563920766115
175,0.11309227591846138,0.25254123797640204
176,0.1124033754458651,0.25391826033592224
177,0.11204170272685587,0.2532214820384979
178,0.1115305561106652,0.25377985183149576
179,0.11109706782735884,0.2543715490028262
180,0.11060455371625721,0.2539329994469881
181,0.11018078029155731,0.2543077142909169
182,0.10980279580689967,0.2545132990926504
183,0.109469142742455,0.25385890807956457
184,0.10917425435036421,0.2545678401365876
185,0.1089554849313572,0.2540356731042266
186,0.10876580863259733,0.2545456727966666
187,0.10862812527921051,0.25465536676347256
188,0.10845832934137434,0.2543880674056709
189,0.10831746703479439,0.25443115178495646
190,0.10819089401047677,0.2545875972136855
191,0.10809107928071171,0.25468805944547057
192,0.10801109520252794,0.254479662515223
193,0.10795005632098764,0.2547541889362037
194,0.10789700667373836,0.2546160500496626
195,0.10786922043189406,0.2547058863565326
196,0.10783352761063725,0.2546493564732373
197,0.10780792229343206,0.25469379080459476
198,0.10779395676217973,0.254678881727159
199,0.10778834437951446,0.25468230340629816
0,0.45752139249816537,0.4446111377328634
1,0.4065209976397455,0.3873330242931843
2,0.35934354085475206,0.3488334808498621
3,0.33865265850909054,0.3374935369938612
4,0.33517447230406106,0.33275430649518967
5,0.3287433919031173,0.34568827226758003
6,0.32341458601877093,0.348896449431777
7,0.33026093477383256,0.32968138810247183
8,0.3291395546402782,0.3465492036193609
9,0.3186276932246983,0.3349314108490944
10,0.31678379280492663,0.32583773881196976
11,0.3098873046692461,0.3411816405132413
12,0.31734993075951934,0.3295161798596382
13,0.308382791467011,0.320199397392571
14,0.30604273243807256,0.32706243451684713
15,0.3168553833384067,0.32457903772592545
16,0.31309578218497336,0.3208220899105072
17,0.31006774958223104,0.3299578195437789
18,0.31260584737174213,0.3291458636522293
19,0.3146644704975188,0.31847586762160063
20,0.2996048266068101,0.3236906360834837
21,0.29893442802131176,0.31681279465556145
22,0.3027736668009311,0.3101791301742196
23,0.2944130734540522,0.3320454563945532
24,0.3119943579658866,0.31607146468013525
25,0.2973501915112138,0.2999791922047734
26,0.29814332514069974,0.3025565566495061
27,0.3056052445899695,0.3406565636396408
28,0.2984156596940011,0.32713591679930687
29,0.29853835282847285,0.31102849915623665
30,0.2996004887390882,0.30215592682361603
31,0.29788468638435006,0.31095433235168457
32,0.3020934041123837,0.3121817782521248
33,0.29858340811915696,0.3476705392822623
34,0.29631179198622704,0.3025390561670065
35,0.2981329350732267,0.324014101177454
36,0.29037741175852716,0.33072108775377274
37,0.2954510322306305,0.3099428191781044
38,0.2890532803721726,0.31896951608359814
39,0.2916132246609777,0.2962729251012206
40,0.29864426888525486,0.3321474390104413
41,0.2978048282675445,0.30945966951549053
42,0.2973420980852097,0.3130121035501361
43,0.2874655001796782,0.3092306228354573
44,0.28844859590753913,0.3041291544213891
45,0.2818383916746825,0.2943094437941909
46,0.2817281170282513,0.3133055968210101
47,0.28242333559319377,0.29527280665934086
48,0.28476495295763016,0.30488835368305445
49,0.2812084292527288,0.3121692528948188
50,0.28476162208244205,0.3042964609339833
51,0.2804922219365835,0.2971433522179723
52,0.27971875364892185,0.28706306777894497
53,0.28358594002202153,0.31339139956980944
54,0.2810205656569451,0.2848195293918252
55,0.27601266908459365,0.29240358900278807
56,0.2768696069251746,0.28698407113552094
57,0.2789704310707748,0.29588680155575275
58,0.27525201183743775,0.27760734781622887
59,0.2665965228807181,0.29618546459823847
60,0.2740431553684175,0.29455707874149084
61,0.27188438549637794,0.291571743786335
62,0.2706874117720872,0.29580239579081535
63,0.26601035380735993,0.2902859663590789
64,0.2653245599940419,0.28111141361296177
65,0.2678062873892486,0.3052783561870456
66,0.2674173219129443,0.2952414732426405
67,0.26846069749444723,0.29859729669988155
68,0.27302915905602276,0.2894213255494833
69,0.2676137478556484,0.2729516616091132
70,0.25810569152235985,0.2832572655752301
71,0.26964030554518104,0.27655660919845104
72,0.2589562307111919,0.27205696888267994
73,0.25116875767707825,0.27662038896232843
74,0.253455015597865,0.27745166793465614
75,0.2511299962643534,0.2677628519013524
76,0.2515129540115595,0.2889487538486719
77,0.25967422779649496,0.279961371794343
78,0.25285870651714504,0.2880142293870449
79,0.24959482834674418,0.28349453303962946
80,0.2531235343776643,0.2836893731728196
81,0.25215533492155373,0.2806130535900593
82,0.2620475492440164,0.2702527241781354
83,0.25125243328511715,0.2792326342314482
84,0.24486381257884204,0.27960903011262417
85,0.24717057100497186,0.2686621714383364
86,0.23644539434462786,0.2593588773161173
87,0.24149467167444527,0.25999183114618063
88,0.2422951809130609,0.28996770083904266
89,0.2392885652370751,0.2678101072087884
90,0.24016226455569267,0.2713583530858159
91,0.2355984770692885,0.26065550185739994
92,0.24063509912230074,0.25661741103976965
93,0.23518519033677876,0.2626292333006859
94,0.23651125119067729,0.26658827997744083
95,0.2383337307255715,0.26676416397094727
96,0.23263757722452283,0.26705719716846943
97,0.23358484404161572,0.2629110049456358
98,0.2320097116753459,0.2676834147423506
99,0.23279059631749988,0.26076832599937916
100,0.24138283566571772,0.26956051401793957
101,0.23471885989420116,0.26274453289806843
102,0.23256223392672837,0.26254878751933575
103,0.2258759036194533,0.26842181850224733
104,0.23757707001641393,0.2536533074453473
105,0.22388291079550982,0.25687952619045973
106,0.2226578714326024,0.2577319834381342
107,0.2229741751216352,0.25158110819756985
108,0.22243932459969074,0.2517970213666558
109,0.21996041852980852,0.25341538712382317
110,0.22117001609876752,0.2581469640135765
111,0.22350776381790638,0.25439641810953617
112,0.218915737234056,0.2565826466307044
113,0.21680010890122503,0.25415981374680996
114,0.2189990400802344,0.24898706004023552
115,0.2141782301478088,0.26580511033535004
116,0.22905204980634153,0.24818753357976675
117,0.2116802220698446,0.25530135445296764
118,0.2156973723322153,0.25978190172463655
119,0.21342789847403765,0.2591413473710418
120,0.211617695633322,0.2587739769369364
121,0.2130608952138573,0.2564063984900713
122,0.2071353557985276,0.2705209758132696
123,0.21380677539855242,0.24698653630912304
124,0.20583887491375208,0.2545030228793621
125,0.19932544976472855,0.258952553384006
126,0.21259653917513788,0.24745266512036324
127,0.19784643966704607,0.25811977591365576
128,0.19760403025429696,0.24612363427877426
129,0.19602330960333347,0.2561092684045434
130,0.19694746658205986,0.2521409774199128
131,0.19737444864585996,0.2545107500627637
132,0.19233218813315034,0.2497293082997203
133,0.1907392970751971,0.2537364335730672
134,0.18659264454618096,0.25458934903144836
135,0.18345477164257318,0.24699750170111656
136,0.18205278017558157,0.2386800767853856
137,0.1774931421969086,0.24797888845205307
138,0.17349341476801783,0.25715789292007685
139,0.17788224935065955,0.2667462546378374
140,0.1813437717501074,0.24673823360353708
141,0.1709061450092122,0.24928436893969774
142,0.16905070329084992,0.2435527052730322
143,0.16455702239181846,0.24166958034038544
144,0.17165248736273497,0.25378670636564493
145,0.1706079482100904,0.24740293249487877
146,0.16616300132591277,0.24704114068299532
147,0.1537646142533049,0.24199600610882044
148,0.15411254111677408,0.24590848106890917
149,0.15759775892365724,0.24933945573866367
150,0.15135875530540943,0.23833787627518177
151,0.14861269271932542,0.24320144299417734
152,0.14901465235743672,0.2431844649836421
153,0.14930564910173416,0.24529353436082602
154,0.15066070016473532,0.24730694200843573
155,0.14590056333690882,0.2406998872756958
156,0.14256928232498467,0.2505966192111373
157,0.1425954195437953,0.2462238548323512
158,0.13933868834283203,0.2445928892120719
159,0.1342572554713115,0.24340542033314705
160,0.13484941935166717,0.2504980582743883
161,0.13111703004688025,0.24885859619826078
162,0.12947517749853432,0.24591387528926134
163,0.13303702394478023,0.24176951497793198
164,0.13001247926149517,0.24368627462536097
165,0.12642668944317847,0.24946644809097052
166,0.12316626287065446,0.24943931680172682
167,0.12224833213258535,0.2496507866308093
168,0.12062334408983588,0.24889154359698296
169,0.11916723311878741,0.2516496768221259
170,0.11815019114874303,0.24815279338508844
171,0.11683175025973469,0.24887669924646616
172,0.11686159623786807,0.25169326085597277
173,0.11738661176059395,0.25000760704278946
174,0.11504281184170395,0.2497582547366619
175,0.11473735061008483,0.2507114866748452
176,0.11350770154967904,0.25138242542743683
177,0.11226577591150999,0.25131889525800943
178,0.11169893236365169,0.25095534045249224
179,0.11080390273127705,0.25084460247308016
180,0.11027298425324261,0.25077909603714943
181,0.10987454140558839,0.25103507097810507
182,0.10953233938198537,0.2520665396004915
183,0.10921297548338771,0.251256306655705
184,0.10895168944261968,0.25152393616735935
185,0.10864655103068799,0.25214375276118517
186,0.10837619914673269,0.25154579896479845
187,0.10825629346072674,0.25148508325219154
188,0.10805122926831245,0.2516761589795351
189,0.10791800171136856,0.25173862278461456
190,0.10780767607502639,0.25186591502279043
191,0.10767422406934202,0.25173998437821865
192,0.1076070797862485,0.2518472271040082
193,0.1075251146685332,0.2519424092024565
194,0.10746027890127152,0.25193915888667107
195,0.10741713584866375,0.25192756205797195
196,0.10739117756020278,0.25192425213754177
197,0.10736751509830356,0.2519298233091831
198,0.10735739686060697,0.2519409656524658
199,0.10735081043094397,0.2519424743950367
