epoch,train_loss,val_loss
0,0.8184926244430244,0.8810500577092171
1,0.6146446859929711,0.4380659945309162
2,0.2975651769666001,0.43995311856269836
3,0.30426854582037777,0.32668943982571363
4,0.38043504301458597,0.29423071071505547
5,0.29127191624138504,0.24493589345365763
6,0.2919260940980166,0.24253064300864935
7,0.2479346375912428,0.22821124410256743
8,0.26268423767760396,0.2676195940002799
9,0.2634807579452172,0.2520999787375331
10,0.22043458255939186,0.20053322007879615
11,0.23051124473568052,0.2296347739174962
12,0.20439624320715666,0.20997271873056889
13,0.20840698131360114,0.2731737047433853
14,0.35141124692745507,0.20271388301625848
15,0.2441568417707458,0.32626159209758043
16,0.28099326812662184,0.17238460760563612
17,0.21760321641340852,0.23129674512892962
18,0.32043527206406,0.2819707579910755
19,0.25581841624807566,0.22289302153512836
20,0.1804000351112336,0.1796461115591228
21,0.2442846552003175,0.1869606520049274
22,0.24008868937380612,0.1344020157121122
23,0.12079661421012133,0.11435860488563776
24,0.12760952988173813,0.11669930396601558
25,0.27805461117532104,0.25249073281884193
26,0.17793722986243665,0.19428763166069984
27,0.15862436476163566,0.16049955785274506
28,0.15012022480368614,0.1719510555267334
29,0.1751985406735912,0.15706510050222278
30,0.22262494586175308,0.2923322534188628
31,0.22588959708809853,0.18947894126176834
32,0.17876177339348942,0.17920855386182666
33,0.16329270170535892,0.20852353982627392
34,0.13358880078885704,0.18992158584296703
35,0.22596012998837978,0.1609574081376195
36,0.1615704150754027,0.09824840584769845
37,0.1534510548808612,0.20384168811142445
38,0.34154147503431886,0.2456724508665502
39,0.16062555613461882,0.12989073898643255
40,0.12568195321364328,0.15204127179458737
41,0.13028502481756732,0.11888744751922786
42,0.1311785124707967,0.21747604105621576
43,0.13753193261800334,0.10320320865139365
44,0.1541655077598989,0.17213966138660908
45,0.13771131628891453,0.08718955609947443
46,0.12663212814368308,0.24286275450140238
47,0.14246350643225014,0.2572564398869872
48,0.12602851493284106,0.14114076760597527
49,0.11663865548325703,0.0823033053893596
50,0.14821346383541822,0.20764585211873055
51,0.1587016029516235,0.1431842166930437
52,0.1516879426781088,0.14943616883829236
53,0.1418938713031821,0.1053618872538209
54,0.10179751057876274,0.11891139764338732
55,0.09364401083439589,0.07758495537564158
56,0.0841120557161048,0.08802986098453403
57,0.08956984494579956,0.08050668728537858
58,0.14687107631471008,0.1489711031317711
59,0.20375841588247567,0.19507492240518332
60,0.1460347764659673,0.10178197780624032
61,0.15542125247884542,0.14867358095943928
62,0.10168712650192901,0.09836827078834176
63,0.11319585051387548,0.09103039419278502
64,0.11954710952704772,0.08344260742887855
65,0.08166544634150341,0.07233729888685048
66,0.10996658774092793,0.13089799089357257
67,0.12384368886705488,0.14410149538889527
68,0.6519310729345307,0.8260862939059734
69,0.845259552821517,0.9437321685254574
70,0.8398862238973379,0.8498896062374115
71,0.8298919880762696,0.8323070481419563
72,0.8262028899043798,0.8375796861946583
73,0.8354526003822684,0.8870857954025269
74,0.8164582629688084,0.8342649862170219
75,0.8230109689757228,0.8245091699063778
76,0.8174486523494124,0.8245159909129143
77,0.8258074447512627,0.840005099773407
78,0.8200311372056603,0.8411748632788658
79,0.8123896229080856,0.8374609723687172
80,0.8106213952414691,0.8329149186611176
81,0.8211487019434571,0.8264198079705238
82,0.8213592795655131,0.8260589204728603
83,0.8150438377633691,0.825212012976408
84,0.8110844241455197,0.832900382578373
85,0.8116325344890356,0.8257115259766579
86,0.8126377146691084,0.8243369944393635
87,0.8079397128894925,0.8243247792124748
88,0.8121285773813725,0.8260228298604488
89,0.8061716081574559,0.8310151547193527
90,0.8113915892317891,0.8286633864045143
91,0.8108116844668984,0.8253580555319786
92,0.8065851870924234,0.8343488499522209
93,0.8129548905417323,0.8280922546982765
94,0.8104505715891719,0.8257465586066246
95,0.8076059045270085,0.8280411697924137
96,0.8101029247045517,0.8246201612055302
97,0.8079348523169756,0.8321577124297619
98,0.8062040731310844,0.8262541629374027
99,0.8107347041368484,0.8295438215136528
100,0.8095433544367552,0.8242589347064495
101,0.8096325593069196,0.8245926611125469
102,0.8077641688287258,0.8254543580114841
103,0.804687075316906,0.8297769911587238
104,0.814574571326375,0.8279970400035381
105,0.8088388815522194,0.8241857476532459
106,0.8108962159603834,0.8242296427488327
107,0.8076502196490765,0.8245069831609726
108,0.808079862035811,0.8256675638258457
109,0.8078088713809848,0.8242413774132729
110,0.8067134069278836,0.8246446847915649
111,0.8073514439165592,0.8242376819252968
112,0.8084182823076844,0.8245936557650566
113,0.8071683496236801,0.8265617042779922
114,0.8082208447158337,0.8255933038890362
115,0.8071080408990383,0.8251390717923641
116,0.806816996075213,0.8240001313388348
117,0.8073713378980756,0.8258260898292065
118,0.8062817212194204,0.8243375942111015
119,0.8071482498198748,0.8247631154954433
120,0.8067656941711903,0.8244230598211288
121,0.8045193599537015,0.8286377303302288
122,0.8054715106263757,0.826724037528038
123,0.8062138631939888,0.8237004168331623
124,0.8057729937136173,0.8239617645740509
125,0.8053185222670436,0.8233710527420044
126,0.8055654345080256,0.8240323700010777
127,0.8050035256892443,0.8241044133901596
128,0.8050557356327772,0.823912113904953
129,0.8074207296594977,0.8233823105692863
130,0.806438522413373,0.8237441889941692
131,0.8057240583002567,0.8238049745559692
132,0.8055930081754923,0.8241776712238789
133,0.806551163084805,0.8229427114129066
134,0.8044872954487801,0.8222278878092766
135,0.8032351052388549,0.8212391249835491
136,0.8044058112427592,0.8222527839243412
137,0.8000476248562336,0.8148413673043251
138,0.7873091334477067,0.8622567281126976
139,0.8004719079472125,0.8148762360215187
140,0.7952223215252161,0.80418786033988
141,0.5970016373321414,0.28944066260010004
142,0.3614368592388928,0.2632788363844156
143,0.2522516124881804,0.3154306784272194
144,0.28692065994255245,0.2569634709507227
145,0.2645430393749848,0.2380682951770723
146,0.23884879238903522,0.19037154875695705
147,0.17882150004152209,0.1437421441078186
148,0.143432384589687,0.14562571654096246
149,0.14096520142629743,0.12718630023300648
150,0.14263457781635225,0.13351217797026038
151,0.1510213550645858,0.153544791508466
152,0.11930459138238803,0.09725158289074898
153,0.11728115723235533,0.11207424523308873
154,0.13843641843413934,0.12746248673647642
155,0.12092189479153603,0.11105737695470452
156,0.1144440591451712,0.09232916124165058
157,0.11067215324146673,0.11808206979185343
158,0.10021517687710002,0.11181285697966814
159,0.10173790180124342,0.08980756369419396
160,0.09373534400947392,0.08685607207007706
161,0.1045023804763332,0.09920596797019243
162,0.09780750010395423,0.08209076197817922
163,0.08952608425170183,0.08276973012834787
164,0.08574555697850883,0.0875860231462866
165,0.0873643938684836,0.07949179853312671
166,0.09032141137868166,0.09385136212222278
167,0.08379418955883011,0.07148419157601893
168,0.08202019991585985,0.07607440929859877
169,0.08279569691512734,0.07693972857668996
170,0.0875308500835672,0.0776684854645282
171,0.08162169257411733,0.07731452956795692
172,0.07913469220511615,0.06924451817758381
173,0.0812163240625523,0.07334482599981129
174,0.07946341478964314,0.06957401963882148
175,0.080624082358554,0.06833956623449922
176,0.0781102220644243,0.07084077852778137
177,0.0774022345431149,0.06925565307028592
178,0.08060710493009537,0.07136527565307915
179,0.0765420543611981,0.07608448783867061
180,0.07645699300337583,0.07194812665693462
181,0.07433795073302463,0.06761097838170826
182,0.07361483556451276,0.06619369192048907
183,0.07400880008935928,0.06668152427300811
184,0.07234763132873923,0.06810420658439398
185,0.07257536018732935,0.06758528691716492
186,0.07215900189476088,0.0659466206561774
187,0.07172636920586228,0.067216512048617
188,0.07308027049293742,0.06751028308644891
189,0.07259777141734958,0.06677752593532205
190,0.071658139990177,0.06566100846976042
191,0.07116622646572068,0.06617420329712331
192,0.07127594866324216,0.06547623383812606
193,0.07121494208695367,0.0654165125451982
194,0.07099724124418572,0.06538787763565779
195,0.07099253055639565,0.0653038036543876
196,0.07080724328989163,0.0651768040843308
197,0.07077643752563745,0.06530493777245283
198,0.0707327057607472,0.06519822333939373
199,0.07071560504846275,0.0652076923288405
